user_id,event_type,event_time,product_id,amount,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
U0234,login,2023-06-02 05:17:00,P017,0.0,A,93.25,0.0,unknown,0.0,753.0,unknown,96.5,528.0,unknown,6.81,0.0,B,45.23,225.0,C,0.0,0.0,C,0.0,626.0,C,26.64,544.0,B,12.16,436.0,unknown,73.92,634.0,C,0.0,823.0,unknown,53.96,0.0,C,0.0,485.0,A,56.17,0.0,unknown,57.38,406.0
U0178,search,2023-06-04 13:58:00,P018,0.0,unknown,10.81,25.0,unknown,88.15,948.0,C,46.1,56.0,C,5.34,740.0,unknown,57.81,755.0,B,0.0,199.0,A,0.0,892.0,A,16.39,939.0,A,0.0,326.0,unknown,41.33,45.0,B,0.0,745.0,unknown,38.2,887.0,unknown,55.96,427.0,unknown,0.0,11.0,A,0.0,456.0
U0093,login,2023-06-05 14:12:00,P004,0.0,A,37.11,24.0,C,10.56,766.0,unknown,39.76,0.0,A,0.0,0.0,C,93.27,851.0,B,70.58,377.0,B,0.0,0.0,B,0.0,964.0,A,0.0,546.0,C,60.56,0.0,B,0.0,136.0,A,0.0,338.0,C,0.0,296.0,unknown,0.0,0.0,unknown,35.65,341.0
U0095,login,2023-06-02 01:05:00,P019,575.4,unknown,55.6,982.0,A,0.0,377.0,A,26.98,152.0,B,3.26,0.0,C,0.0,761.0,unknown,0.0,0.0,unknown,73.15,311.0,B,0.0,889.0,C,0.0,817.0,A,75.27,0.0,A,29.17,0.0,C,32.77,802.0,unknown,67.33,571.0,B,0.0,0.0,C,69.94,0.0
U0031,checkout,2023-06-01 12:59:00,P004,0.0,unknown,0.0,0.0,B,17.32,869.0,A,72.12,627.0,unknown,68.54,659.0,B,58.03,80.0,unknown,0.0,885.0,unknown,9.92,378.0,C,0.0,0.0,A,0.0,0.0,A,18.43,530.0,C,0.0,130.0,C,0.0,419.0,A,0.0,450.0,B,0.0,0.0,C,0.0,634.0
U0332,search,2023-06-04 05:40:00,P019,747.18,A,0.0,0.0,C,82.61,141.0,B,57.26,0.0,A,72.98,754.0,C,0.0,0.0,B,78.22,348.0,unknown,51.0,0.0,unknown,39.82,649.0,A,1.22,668.0,B,0.0,329.0,B,96.62,0.0,A,88.51,481.0,C,33.34,213.0,A,83.22,0.0,unknown,15.24,262.0
U0309,add_to_cart,2023-06-01 23:07:00,P006,769.71,A,0.0,0.0,unknown,31.5,141.0,unknown,61.98,813.0,A,51.7,711.0,C,41.19,0.0,B,77.48,474.0,unknown,84.19,0.0,A,10.55,630.0,A,28.55,0.0,unknown,72.17,0.0,C,0.0,573.0,A,75.83,903.0,B,85.26,703.0,C,7.15,644.0,C,24.81,114.0
U0221,profile_update,2023-06-04 18:38:00,P021,2630.74,unknown,31.08,0.0,B,58.36,303.0,A,18.97,619.0,unknown,0.0,915.0,A,87.35,0.0,A,99.49,878.0,unknown,73.02,0.0,C,85.91,236.0,unknown,0.0,147.0,B,68.54,0.0,A,16.77,9.0,unknown,75.02,629.0,B,81.9,153.0,C,42.28,262.0,B,15.62,0.0
U0110,login,2023-06-06 00:38:00,P014,218.24,B,7.95,731.0,C,97.03,294.0,B,43.53,158.0,C,3.25,304.0,A,68.62,0.0,C,89.4,0.0,A,65.83,975.0,A,0.0,0.0,B,57.78,432.0,A,81.24,0.0,unknown,37.15,489.0,A,90.04,0.0,A,72.66,524.0,B,0.0,930.0,C,61.86,372.0
U0186,login,2023-06-02 13:48:00,P001,2792.22,B,19.67,836.0,A,93.36,0.0,B,20.5,0.0,B,23.81,257.0,B,69.63,370.0,A,11.73,0.0,B,12.81,0.0,B,72.1,119.0,A,0.0,823.0,unknown,61.83,0.0,B,0.0,0.0,A,0.0,500.0,C,0.0,0.0,A,3.42,0.0,C,23.16,705.0
U0328,add_to_cart,2023-06-02 04:16:00,P013,2858.78,B,0.0,737.0,A,63.81,0.0,A,37.1,580.0,B,0.0,216.0,unknown,60.66,110.0,unknown,49.23,988.0,unknown,0.0,188.0,A,0.0,736.0,C,94.03,0.0,C,54.97,650.0,B,0.0,0.0,C,1.94,852.0,unknown,97.45,0.0,unknown,67.39,14.0,C,73.59,791.0
U0024,logout,2023-06-06 05:13:00,P006,0.0,B,53.86,0.0,C,78.7,935.0,B,0.0,779.0,C,89.16,0.0,C,40.06,0.0,C,99.76,0.0,B,24.05,0.0,unknown,0.0,0.0,unknown,56.11,663.0,A,90.7,381.0,unknown,26.06,536.0,B,0.0,120.0,B,72.01,491.0,C,79.82,0.0,unknown,0.0,166.0
U0170,profile_update,2023-06-04 07:40:00,P020,0.0,unknown,42.03,0.0,C,16.62,269.0,A,0.0,871.0,unknown,5.21,389.0,A,84.24,12.0,C,0.0,293.0,A,14.12,405.0,B,12.91,0.0,C,0.0,694.0,B,0.18,451.0,B,0.0,0.0,C,62.01,650.0,C,87.52,0.0,C,36.8,590.0,B,91.08,0.0
U0262,login,2023-06-04 23:49:00,P011,0.0,A,0.0,0.0,C,0.0,632.0,unknown,0.0,0.0,unknown,56.36,381.0,B,39.1,0.0,A,17.05,934.0,C,32.72,0.0,B,90.0,0.0,B,48.85,0.0,B,73.67,97.0,C,17.22,633.0,B,0.0,0.0,A,31.64,182.0,A,12.72,0.0,A,0.0,851.0
U0129,logout,2023-06-04 01:12:00,P015,0.0,B,0.0,496.0,C,11.89,761.0,B,23.88,123.0,unknown,4.34,0.0,B,0.0,0.0,B,49.2,770.0,unknown,50.73,220.0,A,18.17,683.0,unknown,93.79,326.0,A,35.71,0.0,unknown,0.0,0.0,A,23.0,367.0,B,21.93,0.0,B,27.1,345.0,B,30.51,831.0
U0291,login,2023-06-06 13:37:00,P005,1524.6,A,58.66,0.0,B,42.8,805.0,B,0.0,0.0,B,0.0,349.0,C,94.24,58.0,unknown,77.49,333.0,A,75.2,5.0,unknown,48.61,165.0,C,83.49,0.0,B,67.19,123.0,C,0.0,527.0,unknown,67.26,0.0,C,30.33,0.0,C,74.72,0.0,A,88.24,282.0
U0390,checkout,2023-06-05 21:01:00,P030,0.0,unknown,0.0,38.0,B,0.0,0.0,A,79.76,943.0,unknown,32.95,797.0,C,4.1,0.0,A,0.86,628.0,unknown,15.57,610.0,C,0.0,0.0,A,0.0,164.0,C,36.78,0.0,B,0.0,907.0,A,0.0,924.0,C,93.37,475.0,B,92.62,0.0,B,24.42,359.0
U0036,profile_update,2023-06-05 14:12:00,P002,0.0,C,95.73,0.0,unknown,25.01,0.0,A,0.0,293.0,A,0.0,244.0,B,86.22,485.0,unknown,24.3,630.0,unknown,69.32,986.0,B,98.12,216.0,C,15.09,334.0,B,74.24,610.0,unknown,59.64,650.0,B,18.89,0.0,unknown,0.0,0.0,C,11.74,515.0,A,42.9,929.0
U0344,page_view,2023-06-04 19:04:00,P002,0.0,A,77.6,47.0,C,96.02,0.0,A,99.05,0.0,C,69.77,894.0,unknown,92.55,403.0,B,2.99,0.0,C,30.2,574.0,B,0.0,735.0,C,0.0,0.0,B,0.0,485.0,A,9.32,34.0,B,35.43,0.0,unknown,0.0,0.0,A,30.69,245.0,unknown,0.4,0.0
U0240,search,2023-06-02 07:19:00,P009,319.55,A,89.95,360.0,A,66.58,236.0,unknown,87.48,0.0,C,43.84,239.0,A,83.74,834.0,A,33.3,595.0,C,0.0,256.0,B,0.0,0.0,A,11.28,460.0,A,77.36,0.0,C,21.34,399.0,B,0.0,0.0,B,29.66,0.0,C,60.75,58.0,B,14.06,270.0
U0328,page_view,2023-06-06 04:31:00,P016,2961.58,A,76.6,0.0,A,0.0,0.0,unknown,0.3,503.0,B,55.37,509.0,A,30.47,0.0,B,92.91,0.0,A,0.0,0.0,C,86.49,742.0,unknown,0.0,0.0,B,1.19,975.0,A,57.22,0.0,B,0.0,112.0,A,60.61,223.0,A,65.09,410.0,B,83.93,832.0
U0328,login,2023-06-02 08:36:00,P025,1736.1,A,66.92,0.0,C,0.0,536.0,C,79.79,641.0,B,26.1,38.0,B,11.33,745.0,unknown,0.0,878.0,B,0.0,728.0,B,91.64,161.0,unknown,5.76,0.0,unknown,63.18,144.0,A,99.2,416.0,C,0.0,0.0,A,35.02,349.0,A,66.98,374.0,B,18.58,713.0
U0050,wishlist_add,2023-06-05 00:31:00,P015,2746.07,unknown,36.75,645.0,C,0.0,594.0,B,12.29,151.0,B,2.63,107.0,C,19.2,0.0,A,90.78,0.0,unknown,94.95,0.0,unknown,11.62,0.0,A,4.44,668.0,A,0.0,0.0,A,8.53,58.0,A,44.79,0.0,B,0.0,420.0,C,0.0,661.0,A,0.0,50.0
U0240,search,2023-06-03 02:46:00,P016,0.0,A,0.0,121.0,unknown,48.51,300.0,B,0.0,0.0,C,5.58,0.0,C,0.0,0.0,A,0.0,0.0,unknown,72.52,16.0,B,53.44,544.0,A,36.61,420.0,A,56.68,96.0,B,39.46,636.0,unknown,15.69,921.0,unknown,0.0,321.0,C,19.26,529.0,C,0.0,833.0
U0047,search,2023-06-06 09:35:00,P006,0.0,B,19.03,575.0,C,82.14,255.0,unknown,11.6,144.0,C,0.0,466.0,A,0.0,285.0,A,97.76,958.0,unknown,68.09,466.0,A,44.3,0.0,unknown,14.38,514.0,C,44.06,66.0,A,41.59,654.0,A,0.0,871.0,C,40.43,4.0,unknown,4.59,972.0,unknown,31.98,210.0
U0134,wishlist_add,2023-06-03 07:45:00,P023,0.0,C,92.64,297.0,B,23.49,0.0,unknown,0.0,547.0,unknown,23.03,762.0,B,0.0,190.0,A,0.0,535.0,C,67.2,156.0,B,43.01,0.0,B,90.18,847.0,B,37.11,86.0,A,0.0,0.0,A,6.72,936.0,unknown,0.0,660.0,A,79.09,0.0,B,93.54,771.0
U0204,page_view,2023-06-05 16:25:00,P017,0.0,unknown,97.53,31.0,A,0.0,553.0,A,49.88,0.0,unknown,0.0,811.0,C,0.0,490.0,unknown,62.21,140.0,A,86.17,191.0,unknown,0.0,459.0,C,96.48,326.0,A,0.0,396.0,unknown,0.0,320.0,C,80.67,0.0,C,0.0,762.0,unknown,47.74,736.0,B,0.0,771.0
U0139,page_view,2023-06-03 15:44:00,P024,0.0,B,0.0,735.0,C,44.71,0.0,B,41.83,140.0,unknown,51.06,51.0,unknown,0.0,286.0,unknown,0.0,657.0,A,0.0,214.0,unknown,76.24,791.0,unknown,25.0,251.0,A,77.69,878.0,A,5.65,291.0,A,0.0,44.0,A,17.47,0.0,unknown,70.73,728.0,A,46.78,451.0
U0042,login,2023-06-06 02:39:00,P012,0.0,C,41.33,0.0,unknown,85.1,671.0,A,0.0,84.0,A,84.22,824.0,unknown,93.86,633.0,unknown,88.59,858.0,unknown,68.67,637.0,B,18.53,254.0,A,75.86,903.0,unknown,46.61,228.0,A,95.18,0.0,B,0.0,936.0,unknown,0.0,0.0,B,97.11,173.0,C,2.05,0.0
U0129,wishlist_add,2023-06-03 06:40:00,P020,0.0,A,48.14,3.0,unknown,0.0,0.0,B,29.6,295.0,A,0.0,873.0,A,0.0,324.0,B,5.61,211.0,C,0.0,417.0,unknown,17.25,204.0,unknown,96.81,47.0,B,0.0,863.0,B,72.02,0.0,A,32.76,782.0,C,0.0,438.0,A,49.79,0.0,A,0.0,976.0
U0050,login,2023-06-06 08:27:00,P007,0.0,unknown,68.42,248.0,A,58.99,34.0,B,75.6,592.0,C,60.63,563.0,A,0.0,17.0,C,0.0,988.0,C,26.5,0.0,B,37.21,549.0,A,0.0,0.0,unknown,18.05,0.0,C,65.94,712.0,C,0.0,0.0,unknown,35.92,0.0,A,81.26,481.0,B,3.25,0.0
U0114,checkout,2023-06-01 13:44:00,P003,0.0,B,0.0,0.0,unknown,0.0,154.0,B,16.74,934.0,C,78.81,0.0,B,80.0,0.0,C,89.25,724.0,unknown,51.5,6.0,B,79.65,0.0,A,83.34,0.0,C,96.39,442.0,B,82.46,808.0,unknown,37.1,0.0,B,73.19,0.0,C,0.0,566.0,B,0.0,60.0
U0091,wishlist_add,2023-06-06 05:08:00,P019,2465.97,C,87.12,0.0,C,0.0,791.0,unknown,7.47,556.0,unknown,97.65,0.0,B,53.92,733.0,B,21.63,0.0,A,0.0,798.0,unknown,0.0,0.0,B,85.47,0.0,unknown,0.0,338.0,B,99.62,588.0,A,86.79,0.0,unknown,1.2,0.0,A,26.85,0.0,unknown,95.19,0.0
U0120,search,2023-06-03 03:48:00,P028,0.0,B,72.21,396.0,B,0.0,479.0,A,0.0,0.0,unknown,0.0,0.0,unknown,46.64,674.0,C,0.88,476.0,unknown,99.13,311.0,C,68.57,0.0,A,47.16,0.0,C,0.0,699.0,A,34.76,288.0,C,0.0,348.0,A,0.0,0.0,unknown,0.0,253.0,B,33.35,959.0
U0079,search,2023-06-02 03:02:00,P012,2706.02,C,0.0,175.0,C,32.77,823.0,A,0.0,0.0,C,0.0,435.0,C,0.0,0.0,C,71.56,0.0,A,88.13,103.0,C,0.0,36.0,A,50.21,0.0,B,5.56,589.0,B,91.5,437.0,C,66.9,461.0,unknown,6.56,479.0,A,14.83,372.0,C,74.66,632.0
U0264,profile_update,2023-06-05 06:13:00,P025,2531.88,A,48.95,591.0,B,85.21,117.0,unknown,82.78,597.0,B,5.24,879.0,unknown,55.64,846.0,A,0.0,188.0,C,0.0,0.0,B,85.4,95.0,B,0.0,946.0,A,62.44,0.0,B,86.08,792.0,B,50.95,80.0,B,53.29,730.0,unknown,63.17,163.0,C,0.0,0.0
U0333,profile_update,2023-06-05 21:17:00,P005,0.0,unknown,15.91,92.0,unknown,0.0,505.0,unknown,0.0,0.0,C,0.0,0.0,A,55.52,540.0,unknown,0.0,509.0,B,29.4,0.0,unknown,0.0,627.0,C,57.04,0.0,unknown,73.88,0.0,unknown,0.0,560.0,B,0.0,346.0,C,46.5,0.0,C,0.0,783.0,C,59.12,780.0
U0304,page_view,2023-06-03 22:03:00,P012,1258.65,C,0.0,547.0,C,0.0,390.0,A,71.65,360.0,unknown,31.96,182.0,A,71.31,295.0,B,58.11,0.0,B,61.61,996.0,unknown,38.53,483.0,unknown,60.36,866.0,unknown,40.19,134.0,A,41.45,399.0,A,83.83,713.0,C,0.0,451.0,B,98.08,0.0,A,0.0,746.0
U0012,profile_update,2023-06-05 12:24:00,P006,0.0,C,0.0,0.0,A,58.79,0.0,A,77.08,374.0,A,54.51,0.0,A,0.0,0.0,A,0.0,297.0,A,92.6,577.0,unknown,7.92,900.0,B,79.14,799.0,unknown,89.18,485.0,B,0.0,0.0,B,51.41,0.0,B,94.02,893.0,C,43.77,452.0,unknown,2.75,623.0
U0014,login,2023-06-05 03:26:00,P014,0.0,unknown,58.87,279.0,unknown,0.0,0.0,B,27.27,297.0,B,46.91,482.0,A,49.93,455.0,C,0.0,743.0,C,29.6,425.0,B,82.18,900.0,B,0.0,140.0,A,1.77,337.0,A,13.36,0.0,C,0.0,898.0,unknown,96.32,0.0,A,0.0,853.0,C,34.7,715.0
U0354,checkout,2023-06-02 00:34:00,P024,2226.0,C,13.82,0.0,A,12.57,573.0,unknown,97.4,0.0,unknown,57.14,746.0,A,74.66,729.0,unknown,0.0,406.0,C,58.13,798.0,B,95.88,0.0,C,10.97,0.0,B,26.02,0.0,A,0.0,424.0,C,53.86,565.0,A,47.12,808.0,B,0.0,771.0,A,0.0,0.0
U0369,logout,2023-06-01 19:38:00,P025,0.0,B,73.46,0.0,unknown,80.53,0.0,unknown,84.4,465.0,C,52.46,0.0,A,62.57,630.0,B,64.5,0.0,unknown,0.0,787.0,unknown,48.76,357.0,C,18.19,123.0,unknown,87.81,80.0,A,43.31,698.0,B,3.03,10.0,B,96.04,861.0,A,43.89,0.0,B,67.25,316.0
U0168,logout,2023-06-02 03:27:00,P018,0.0,B,20.3,195.0,unknown,0.0,444.0,B,45.99,739.0,A,65.88,364.0,C,96.17,315.0,unknown,0.0,243.0,C,9.08,439.0,C,26.46,31.0,unknown,19.84,0.0,unknown,0.0,0.0,B,37.12,923.0,C,0.0,0.0,A,99.03,0.0,B,6.68,199.0,A,0.0,257.0
U0173,add_to_cart,2023-06-05 13:09:00,P001,0.0,C,2.67,307.0,A,0.0,142.0,A,73.73,0.0,A,99.19,574.0,C,0.0,0.0,unknown,88.14,0.0,B,35.25,667.0,C,98.57,802.0,C,44.21,0.0,A,59.76,369.0,C,70.95,637.0,A,74.83,877.0,C,0.0,368.0,unknown,95.35,0.0,unknown,0.0,0.0
U0385,profile_update,2023-06-03 08:32:00,P024,1207.48,B,13.2,821.0,unknown,59.56,74.0,A,6.86,224.0,A,54.85,0.0,A,8.55,0.0,unknown,45.81,961.0,C,80.36,0.0,C,0.0,0.0,B,87.84,942.0,A,33.61,0.0,A,34.83,136.0,B,44.17,0.0,C,70.43,341.0,A,71.52,919.0,unknown,0.0,543.0
U0158,wishlist_add,2023-06-06 19:14:00,P012,2188.04,C,18.47,969.0,C,0.0,188.0,C,0.0,0.0,B,0.0,678.0,unknown,46.75,0.0,unknown,52.34,0.0,unknown,61.01,0.0,A,35.52,35.0,unknown,52.37,415.0,B,39.73,412.0,A,61.49,618.0,C,7.93,636.0,B,72.31,156.0,unknown,0.0,597.0,A,55.65,174.0
U0143,login,2023-06-04 13:00:00,P024,2149.66,unknown,73.77,342.0,B,95.12,411.0,unknown,0.0,160.0,A,20.62,732.0,A,55.51,310.0,B,54.7,344.0,B,0.0,668.0,A,14.89,532.0,A,29.85,830.0,A,61.7,0.0,C,0.0,143.0,A,0.0,467.0,A,17.67,0.0,B,64.89,68.0,C,86.19,0.0
U0282,wishlist_add,2023-06-04 07:12:00,P023,192.97,C,49.52,523.0,unknown,73.32,162.0,C,35.04,131.0,A,55.99,640.0,B,0.0,882.0,B,57.88,896.0,C,10.27,101.0,C,0.0,811.0,unknown,0.0,992.0,unknown,0.0,713.0,C,64.46,526.0,B,0.0,741.0,C,0.0,0.0,A,0.0,67.0,unknown,0.0,335.0
U0294,search,2023-06-06 12:40:00,P015,2990.99,C,0.0,304.0,unknown,53.63,175.0,A,0.0,0.0,C,70.82,603.0,B,0.0,112.0,B,68.02,566.0,C,48.13,878.0,unknown,22.4,405.0,unknown,74.23,55.0,A,71.4,700.0,C,0.0,0.0,B,83.45,577.0,B,21.81,0.0,C,2.33,574.0,A,79.52,0.0
U0087,login,2023-06-06 18:18:00,P018,852.97,unknown,0.0,630.0,A,56.99,470.0,C,32.98,0.0,A,45.75,0.0,C,0.0,0.0,C,26.27,0.0,A,89.66,0.0,B,63.51,712.0,A,56.85,918.0,unknown,57.33,332.0,A,0.0,635.0,unknown,32.59,22.0,B,0.0,741.0,A,82.51,17.0,A,2.86,629.0
U0269,wishlist_add,2023-06-02 21:08:00,P007,0.0,B,25.6,56.0,B,62.93,986.0,A,82.64,634.0,A,46.96,0.0,C,14.24,917.0,A,0.0,0.0,unknown,8.79,253.0,B,0.0,581.0,B,0.0,0.0,B,97.33,0.0,C,0.0,0.0,A,53.82,0.0,A,30.95,139.0,C,10.27,959.0,A,82.45,0.0
U0252,add_to_cart,2023-06-04 15:37:00,P022,0.0,unknown,39.5,0.0,C,20.99,847.0,A,39.09,303.0,unknown,68.87,541.0,C,0.0,294.0,C,87.52,385.0,C,32.67,0.0,C,9.13,653.0,B,56.03,861.0,A,0.0,0.0,A,73.85,435.0,C,49.74,0.0,A,0.0,824.0,C,41.43,273.0,B,61.71,473.0
U0091,login,2023-06-03 22:12:00,P008,0.0,C,50.94,592.0,C,34.04,0.0,unknown,34.19,36.0,C,30.76,186.0,C,73.44,578.0,C,67.91,378.0,C,0.0,370.0,unknown,42.62,689.0,unknown,0.0,0.0,C,80.41,22.0,A,68.49,576.0,unknown,56.58,0.0,C,16.69,307.0,C,83.79,704.0,C,0.0,671.0
U0244,checkout,2023-06-04 07:07:00,P029,705.22,unknown,0.0,835.0,B,47.85,934.0,C,59.32,0.0,unknown,54.01,393.0,unknown,0.0,384.0,B,0.0,600.0,C,0.0,961.0,C,92.05,0.0,B,20.12,141.0,unknown,82.87,255.0,unknown,0.0,287.0,unknown,0.0,564.0,A,0.0,122.0,unknown,76.11,909.0,A,54.74,192.0
U0053,profile_update,2023-06-03 00:30:00,P016,0.0,C,44.88,107.0,A,0.0,0.0,unknown,0.0,49.0,C,34.06,0.0,A,41.55,92.0,A,67.22,656.0,B,0.0,15.0,unknown,23.66,201.0,C,71.54,451.0,C,1.05,0.0,C,0.0,0.0,A,56.91,0.0,B,27.74,0.0,A,33.11,629.0,B,96.17,27.0
U0154,search,2023-06-04 03:00:00,P002,0.0,C,0.0,322.0,unknown,75.83,70.0,B,36.82,0.0,unknown,28.07,0.0,C,0.0,6.0,A,55.24,690.0,C,5.47,525.0,unknown,0.0,535.0,A,0.0,0.0,B,22.89,244.0,unknown,0.0,437.0,unknown,32.16,0.0,A,0.0,906.0,B,14.27,837.0,A,45.67,0.0
U0298,logout,2023-06-03 21:11:00,P023,0.0,unknown,51.6,72.0,A,28.86,0.0,C,93.07,0.0,unknown,67.74,0.0,C,0.0,546.0,A,14.53,0.0,C,0.0,38.0,unknown,0.0,615.0,C,20.73,167.0,A,0.0,104.0,C,0.0,125.0,A,0.0,580.0,B,0.0,0.0,unknown,0.0,0.0,C,68.38,799.0
U0339,profile_update,2023-06-01 21:10:00,P023,0.0,unknown,0.46,190.0,unknown,42.06,0.0,unknown,93.71,439.0,B,87.7,487.0,B,0.0,713.0,A,21.01,898.0,C,36.67,0.0,C,30.97,704.0,unknown,0.0,59.0,unknown,0.0,892.0,A,90.41,41.0,unknown,1.45,0.0,unknown,84.64,0.0,A,0.0,0.0,unknown,0.0,857.0
U0335,add_to_cart,2023-06-04 16:48:00,P017,1770.04,C,97.25,399.0,C,61.15,233.0,C,34.94,0.0,C,55.47,0.0,unknown,18.44,78.0,B,0.0,745.0,A,0.0,0.0,A,86.57,0.0,A,21.98,0.0,C,32.63,884.0,A,71.82,783.0,C,7.78,0.0,A,26.39,0.0,A,60.03,0.0,C,0.0,369.0
U0274,profile_update,2023-06-01 11:37:00,P029,1522.36,A,60.8,668.0,unknown,98.99,610.0,B,0.0,0.0,C,60.06,229.0,C,7.5,289.0,A,18.49,0.0,unknown,21.71,698.0,A,34.13,498.0,A,51.32,171.0,C,26.75,0.0,C,30.81,465.0,C,0.0,483.0,unknown,0.0,351.0,B,71.29,176.0,A,35.44,904.0
U0105,login,2023-06-03 04:34:00,P017,0.0,unknown,0.0,711.0,A,68.28,690.0,unknown,12.89,849.0,A,0.0,0.0,B,90.25,0.0,A,0.0,0.0,unknown,19.58,267.0,B,41.5,159.0,unknown,66.08,121.0,unknown,0.0,0.0,A,71.87,0.0,C,97.18,939.0,B,96.44,442.0,B,31.97,295.0,B,96.82,239.0
U0207,search,2023-06-06 15:26:00,P030,1453.52,C,44.55,993.0,B,38.06,127.0,A,9.0,0.0,C,48.57,0.0,B,88.92,50.0,B,79.12,83.0,B,0.17,216.0,B,49.19,439.0,A,48.48,726.0,B,0.0,210.0,C,27.47,412.0,B,49.42,12.0,C,87.88,439.0,A,0.0,628.0,B,27.26,0.0
U0151,checkout,2023-06-03 00:48:00,P007,0.0,B,18.69,494.0,B,0.0,179.0,C,36.74,937.0,C,39.22,891.0,A,30.5,0.0,A,0.0,0.0,A,0.25,0.0,A,95.53,640.0,B,0.0,877.0,C,80.26,697.0,B,39.11,887.0,unknown,0.0,802.0,C,19.6,160.0,C,0.0,0.0,C,8.36,700.0
U0051,logout,2023-06-06 01:14:00,P028,0.0,B,0.0,989.0,C,79.06,500.0,C,42.11,588.0,C,53.27,431.0,B,33.66,994.0,A,0.0,0.0,B,98.89,685.0,A,24.48,788.0,unknown,0.0,0.0,C,98.95,395.0,unknown,55.18,196.0,unknown,65.22,264.0,C,66.03,438.0,B,0.0,722.0,A,47.35,669.0
U0331,add_to_cart,2023-06-02 14:27:00,P006,0.0,unknown,62.74,564.0,C,34.43,891.0,B,43.44,0.0,C,98.24,0.0,unknown,31.44,0.0,B,55.11,608.0,B,71.57,20.0,B,0.0,213.0,B,0.0,0.0,C,72.82,338.0,B,0.0,502.0,B,94.45,66.0,C,76.14,283.0,B,18.02,717.0,B,13.68,0.0
U0084,add_to_cart,2023-06-02 17:59:00,P028,792.66,unknown,0.0,958.0,B,0.4,153.0,unknown,0.0,0.0,unknown,82.9,0.0,unknown,75.54,73.0,unknown,88.35,986.0,C,0.0,0.0,unknown,0.0,0.0,B,0.0,0.0,unknown,2.55,246.0,unknown,3.88,0.0,B,47.56,0.0,unknown,2.42,482.0,unknown,0.0,183.0,unknown,0.0,370.0
U0094,wishlist_add,2023-06-05 22:52:00,P010,1692.82,C,87.53,134.0,B,0.0,880.0,C,17.4,0.0,B,0.0,483.0,A,48.26,719.0,B,77.91,900.0,C,44.57,0.0,A,62.54,0.0,A,77.94,171.0,A,92.54,0.0,C,43.11,656.0,B,78.4,0.0,unknown,64.22,0.0,unknown,67.21,902.0,A,0.0,0.0
U0249,search,2023-06-05 21:29:00,P020,0.0,unknown,83.81,690.0,B,0.0,887.0,B,30.74,166.0,B,53.76,0.0,C,78.41,0.0,C,1.05,890.0,A,13.7,415.0,B,41.36,833.0,B,53.8,668.0,unknown,8.84,485.0,unknown,35.3,0.0,B,94.84,316.0,C,97.78,0.0,unknown,0.0,653.0,C,0.0,537.0
U0109,search,2023-06-05 00:09:00,P025,2267.92,A,78.66,53.0,C,32.85,161.0,B,0.0,810.0,unknown,46.01,0.0,C,8.17,220.0,A,54.43,0.0,unknown,93.51,419.0,C,51.76,797.0,B,17.05,498.0,A,80.25,986.0,A,82.61,0.0,A,6.76,102.0,unknown,3.93,62.0,unknown,42.77,327.0,C,35.01,0.0
U0059,search,2023-06-04 19:20:00,P017,1858.29,unknown,50.26,0.0,B,0.0,62.0,unknown,10.84,889.0,unknown,43.94,141.0,C,0.0,187.0,C,16.82,45.0,C,37.83,0.0,B,0.0,381.0,B,0.0,0.0,C,40.44,0.0,C,0.0,831.0,C,36.39,0.0,A,0.0,0.0,C,0.0,468.0,B,27.01,0.0
U0208,wishlist_add,2023-06-06 04:14:00,P015,661.75,A,0.0,0.0,B,0.0,754.0,A,58.51,0.0,A,0.0,806.0,A,31.7,187.0,B,63.89,804.0,B,0.0,836.0,C,0.0,443.0,unknown,24.34,1.0,unknown,0.0,0.0,B,78.05,663.0,A,11.9,90.0,C,38.62,0.0,A,66.16,200.0,C,27.83,641.0
U0290,logout,2023-06-01 23:53:00,P016,1383.57,C,6.91,865.0,B,0.0,937.0,B,34.31,619.0,unknown,37.84,0.0,unknown,57.38,151.0,unknown,49.06,675.0,C,0.0,700.0,C,79.88,0.0,unknown,0.0,423.0,unknown,0.0,0.0,C,91.95,24.0,C,69.52,142.0,unknown,77.46,283.0,C,0.0,0.0,B,26.29,243.0
U0228,wishlist_add,2023-06-02 00:20:00,P003,0.0,unknown,66.88,877.0,B,74.76,766.0,C,10.82,160.0,B,0.0,447.0,C,0.0,960.0,C,0.0,186.0,A,0.28,271.0,B,0.41,0.0,A,28.76,56.0,B,40.2,854.0,A,46.45,0.0,C,91.74,0.0,B,0.0,78.0,B,65.42,0.0,B,0.0,41.0
U0208,add_to_cart,2023-06-04 16:19:00,P017,562.54,C,95.22,633.0,unknown,96.62,0.0,B,2.49,145.0,unknown,65.05,0.0,C,88.4,523.0,C,99.39,0.0,B,75.0,400.0,A,86.05,484.0,A,0.12,917.0,B,99.22,0.0,B,27.83,0.0,B,11.78,409.0,C,0.0,702.0,B,81.35,692.0,unknown,98.68,964.0
