user_id,event_type,event_time,product_id,amount,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,event_id,transaction_amount,session_duration,timestamp,session_id
U0332,search,2023-06-04 05:40,P019,747.18,A,,,C,82.61,141.0,B,57.26,,A,72.98,754.0,C,,,B,78.22,348.0,,51.0,,,39.82,649.0,A,1.22,668.0,B,,329.0,B,96.62,,A,88.51,481.0,C,33.34,213.0,A,83.22,,,15.24,262.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0309,add_to_cart,2023-06-01 23:07,P006,769.71,A,,,,31.5,141.0,,61.98,813.0,A,51.7,711.0,C,41.19,,B,77.48,474.0,,84.19,,A,10.55,630.0,A,28.55,,,72.17,,C,,573.0,A,75.83,903.0,B,85.26,703.0,C,7.15,644.0,C,24.81,114.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0221,profile_update,2023-06-04 18:38,P021,2630.74,,31.08,,B,58.36,303.0,A,18.97,619.0,,,915.0,A,87.35,,A,99.49,878.0,,73.02,,C,85.91,236.0,,,147.0,B,68.54,,A,16.77,9.0,,75.02,629.0,B,81.9,153.0,C,42.28,262.0,B,15.62,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0110,login,2023-06-06 00:38,P014,218.24,B,7.95,731.0,C,97.03,294.0,B,43.53,158.0,C,3.25,304.0,A,68.62,,C,89.4,,A,65.83,975.0,A,,,B,57.78,432.0,A,81.24,,,37.15,489.0,A,90.04,,A,72.66,524.0,B,,930.0,C,61.86,372.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0186,login,2023-06-02 13:48,P001,2792.22,B,19.67,836.0,A,93.36,,B,20.5,,B,23.81,257.0,B,69.63,370.0,A,11.73,,B,12.81,,B,72.1,119.0,A,,823.0,,61.83,,B,,,A,,500.0,C,,,A,3.42,,C,23.16,705.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0328,add_to_cart,2023-06-02 04:16,P013,2858.78,B,,737.0,A,63.81,,A,37.1,580.0,B,,216.0,,60.66,110.0,,49.23,988.0,,,188.0,A,,736.0,C,94.03,,C,54.97,650.0,B,,,C,1.94,852.0,,97.45,,,67.39,14.0,C,73.59,791.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0024,logout,2023-06-06 05:13,P006,,B,53.86,,C,78.7,935.0,B,,779.0,C,89.16,,C,40.06,,C,99.76,,B,24.05,,,,,,56.11,663.0,A,90.7,381.0,,26.06,536.0,B,,120.0,B,72.01,491.0,C,79.82,,,,166.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0170,profile_update,2023-06-04 07:40,P020,,,42.03,,C,16.62,269.0,A,,871.0,,5.21,389.0,A,84.24,12.0,C,,293.0,A,14.12,405.0,B,12.91,,C,,694.0,B,0.18,451.0,B,,,C,62.01,650.0,C,87.52,,C,36.8,590.0,B,91.08,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0262,login,2023-06-04 23:49,P011,,A,,,C,,632.0,,,,,56.36,381.0,B,39.1,,A,17.05,934.0,C,32.72,,B,90.0,,B,48.85,,B,73.67,97.0,C,17.22,633.0,B,,,A,31.64,182.0,A,12.72,,A,,851.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0129,logout,2023-06-04 01:12,P015,,B,,496.0,C,11.89,761.0,B,23.88,123.0,,4.34,,B,,,B,49.2,770.0,,50.73,220.0,A,18.17,683.0,,93.79,326.0,A,35.71,,,,,A,23.0,367.0,B,21.93,,B,27.1,345.0,B,30.51,831.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0291,login,2023-06-06 13:37,P005,1524.6,A,58.66,,B,42.8,805.0,B,,,B,,349.0,C,94.24,58.0,,77.49,333.0,A,75.2,5.0,,48.61,165.0,C,83.49,,B,67.19,123.0,C,,527.0,,67.26,,C,30.33,,C,74.72,,A,88.24,282.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0390,checkout,2023-06-05 21:01,P030,,,,38.0,B,,,A,79.76,943.0,,32.95,797.0,C,4.1,,A,0.86,628.0,,15.57,610.0,C,,,A,,164.0,C,36.78,,B,,907.0,A,,924.0,C,93.37,475.0,B,92.62,,B,24.42,359.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0036,profile_update,2023-06-05 14:12,P002,,C,95.73,,,25.01,,A,,293.0,A,,244.0,B,86.22,485.0,,24.3,630.0,,69.32,986.0,B,98.12,216.0,C,15.09,334.0,B,74.24,610.0,,59.64,650.0,B,18.89,,,,,C,11.74,515.0,A,42.9,929.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0344,page_view,2023-06-04 19:04,P002,,A,77.6,47.0,C,96.02,,A,99.05,,C,69.77,894.0,,92.55,403.0,B,2.99,,C,30.2,574.0,B,,735.0,C,,,B,,485.0,A,9.32,34.0,B,35.43,,,,,A,30.69,245.0,,0.4,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0240,search,2023-06-02 07:19,P009,319.55,A,89.95,360.0,A,66.58,236.0,,87.48,,C,43.84,239.0,A,83.74,834.0,A,33.3,595.0,C,,256.0,B,,,A,11.28,460.0,A,77.36,,C,21.34,399.0,B,,,B,29.66,,C,60.75,58.0,B,14.06,270.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0328,page_view,2023-06-06 04:31,P016,2961.58,A,76.6,,A,,,,0.3,503.0,B,55.37,509.0,A,30.47,,B,92.91,,A,,,C,86.49,742.0,,,,B,1.19,975.0,A,57.22,,B,,112.0,A,60.61,223.0,A,65.09,410.0,B,83.93,832.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0328,login,2023-06-02 08:36,P025,1736.1,A,66.92,,C,,536.0,C,79.79,641.0,B,26.1,38.0,B,11.33,745.0,,,878.0,B,,728.0,B,91.64,161.0,,5.76,,,63.18,144.0,A,99.2,416.0,C,,,A,35.02,349.0,A,66.98,374.0,B,18.58,713.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0050,wishlist_add,2023-06-05 00:31,P015,2746.07,,36.75,645.0,C,,594.0,B,12.29,151.0,B,2.63,107.0,C,19.2,,A,90.78,,,94.95,,,11.62,,A,4.44,668.0,A,,,A,8.53,58.0,A,44.79,,B,,420.0,C,,661.0,A,,50.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0240,search,2023-06-03 02:46,P016,,A,,121.0,,48.51,300.0,B,,,C,5.58,,C,,,A,,,,72.52,16.0,B,53.44,544.0,A,36.61,420.0,A,56.68,96.0,B,39.46,636.0,,15.69,921.0,,,321.0,C,19.26,529.0,C,,833.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0047,search,2023-06-06 09:35,P006,,B,19.03,575.0,C,82.14,255.0,,11.6,144.0,C,,466.0,A,,285.0,A,97.76,958.0,,68.09,466.0,A,44.3,,,14.38,514.0,C,44.06,66.0,A,41.59,654.0,A,,871.0,C,40.43,4.0,,4.59,972.0,,31.98,210.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0134,wishlist_add,2023-06-03 07:45,P023,,C,92.64,297.0,B,23.49,,,,547.0,,23.03,762.0,B,,190.0,A,,535.0,C,67.2,156.0,B,43.01,,B,90.18,847.0,B,37.11,86.0,A,,,A,6.72,936.0,,,660.0,A,79.09,,B,93.54,771.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0204,page_view,2023-06-05 16:25,P017,,,97.53,31.0,A,,553.0,A,49.88,,,,811.0,C,,490.0,,62.21,140.0,A,86.17,191.0,,,459.0,C,96.48,326.0,A,,396.0,,,320.0,C,80.67,,C,,762.0,,47.74,736.0,B,,771.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0139,page_view,2023-06-03 15:44,P024,,B,,735.0,C,44.71,,B,41.83,140.0,,51.06,51.0,,,286.0,,,657.0,A,,214.0,,76.24,791.0,,25.0,251.0,A,77.69,878.0,A,5.65,291.0,A,,44.0,A,17.47,,,70.73,728.0,A,46.78,451.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0042,login,2023-06-06 02:39,P012,,C,41.33,,,85.1,671.0,A,,84.0,A,84.22,824.0,,93.86,633.0,,88.59,858.0,,68.67,637.0,B,18.53,254.0,A,75.86,903.0,,46.61,228.0,A,95.18,,B,,936.0,,,,B,97.11,173.0,C,2.05,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0129,wishlist_add,2023-06-03 06:40,P020,,A,48.14,3.0,,,,B,29.6,295.0,A,,873.0,A,,324.0,B,5.61,211.0,C,,417.0,,17.25,204.0,,96.81,47.0,B,,863.0,B,72.02,,A,32.76,782.0,C,,438.0,A,49.79,,A,,976.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0050,login,2023-06-06 08:27,P007,,,68.42,248.0,A,58.99,34.0,B,75.6,592.0,C,60.63,563.0,A,,17.0,C,,988.0,C,26.5,,B,37.21,549.0,A,,,,18.05,,C,65.94,712.0,C,,,,35.92,,A,81.26,481.0,B,3.25,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0114,checkout,2023-06-01 13:44,P003,,B,,,,,154.0,B,16.74,934.0,C,78.81,,B,80.0,,C,89.25,724.0,,51.5,6.0,B,79.65,,A,83.34,,C,96.39,442.0,B,82.46,808.0,,37.1,,B,73.19,,C,,566.0,B,,60.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0091,wishlist_add,2023-06-06 05:08,P019,2465.97,C,87.12,,C,,791.0,,7.47,556.0,,97.65,,B,53.92,733.0,B,21.63,,A,,798.0,,,,B,85.47,,,,338.0,B,99.62,588.0,A,86.79,,,1.2,,A,26.85,,,95.19,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0120,search,2023-06-03 03:48,P028,,B,72.21,396.0,B,,479.0,A,,,,,,,46.64,674.0,C,0.88,476.0,,99.13,311.0,C,68.57,,A,47.16,,C,,699.0,A,34.76,288.0,C,,348.0,A,,,,,253.0,B,33.35,959.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0079,search,2023-06-02 03:02,P012,2706.02,C,,175.0,C,32.77,823.0,A,,,C,,435.0,C,,,C,71.56,,A,88.13,103.0,C,,36.0,A,50.21,,B,5.56,589.0,B,91.5,437.0,C,66.9,461.0,,6.56,479.0,A,14.83,372.0,C,74.66,632.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0264,profile_update,2023-06-05 06:13,P025,2531.88,A,48.95,591.0,B,85.21,117.0,,82.78,597.0,B,5.24,879.0,,55.64,846.0,A,,188.0,C,,,B,85.4,95.0,B,,946.0,A,62.44,,B,86.08,792.0,B,50.95,80.0,B,53.29,730.0,,63.17,163.0,C,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0333,profile_update,2023-06-05 21:17,P005,,,15.91,92.0,,,505.0,,,,C,,,A,55.52,540.0,,,509.0,B,29.4,,,,627.0,C,57.04,,,73.88,,,,560.0,B,,346.0,C,46.5,,C,,783.0,C,59.12,780.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0304,page_view,2023-06-03 22:03,P012,1258.65,C,,547.0,C,,390.0,A,71.65,360.0,,31.96,182.0,A,71.31,295.0,B,58.11,,B,61.61,996.0,,38.53,483.0,,60.36,866.0,,40.19,134.0,A,41.45,399.0,A,83.83,713.0,C,,451.0,B,98.08,,A,,746.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0012,profile_update,2023-06-05 12:24,P006,,C,,,A,58.79,,A,77.08,374.0,A,54.51,,A,,,A,,297.0,A,92.6,577.0,,7.92,900.0,B,79.14,799.0,,89.18,485.0,B,,,B,51.41,,B,94.02,893.0,C,43.77,452.0,,2.75,623.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0014,login,2023-06-05 03:26,P014,,,58.87,279.0,,,,B,27.27,297.0,B,46.91,482.0,A,49.93,455.0,C,,743.0,C,29.6,425.0,B,82.18,900.0,B,,140.0,A,1.77,337.0,A,13.36,,C,,898.0,,96.32,,A,,853.0,C,34.7,715.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0354,checkout,2023-06-02 00:34,P024,2226.0,C,13.82,,A,12.57,573.0,,97.4,,,57.14,746.0,A,74.66,729.0,,,406.0,C,58.13,798.0,B,95.88,,C,10.97,,B,26.02,,A,,424.0,C,53.86,565.0,A,47.12,808.0,B,,771.0,A,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0369,logout,2023-06-01 19:38,P025,,B,73.46,,,80.53,,,84.4,465.0,C,52.46,,A,62.57,630.0,B,64.5,,,,787.0,,48.76,357.0,C,18.19,123.0,,87.81,80.0,A,43.31,698.0,B,3.03,10.0,B,96.04,861.0,A,43.89,,B,67.25,316.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0168,logout,2023-06-02 03:27,P018,,B,20.3,195.0,,,444.0,B,45.99,739.0,A,65.88,364.0,C,96.17,315.0,,,243.0,C,9.08,439.0,C,26.46,31.0,,19.84,,,,,B,37.12,923.0,C,,,A,99.03,,B,6.68,199.0,A,,257.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0173,add_to_cart,2023-06-05 13:09,P001,,C,2.67,307.0,A,,142.0,A,73.73,,A,99.19,574.0,C,,,,88.14,,B,35.25,667.0,C,98.57,802.0,C,44.21,,A,59.76,369.0,C,70.95,637.0,A,74.83,877.0,C,,368.0,,95.35,,,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0385,profile_update,2023-06-03 08:32,P024,1207.48,B,13.2,821.0,,59.56,74.0,A,6.86,224.0,A,54.85,,A,8.55,,,45.81,961.0,C,80.36,,C,,,B,87.84,942.0,A,33.61,,A,34.83,136.0,B,44.17,,C,70.43,341.0,A,71.52,919.0,,,543.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0158,wishlist_add,2023-06-06 19:14,P012,2188.04,C,18.47,969.0,C,,188.0,C,,,B,,678.0,,46.75,,,52.34,,,61.01,,A,35.52,35.0,,52.37,415.0,B,39.73,412.0,A,61.49,618.0,C,7.93,636.0,B,72.31,156.0,,,597.0,A,55.65,174.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0143,login,2023-06-04 13:00,P024,2149.66,,73.77,342.0,B,95.12,411.0,,,160.0,A,20.62,732.0,A,55.51,310.0,B,54.7,344.0,B,,668.0,A,14.89,532.0,A,29.85,830.0,A,61.7,,C,,143.0,A,,467.0,A,17.67,,B,64.89,68.0,C,86.19,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0282,wishlist_add,2023-06-04 07:12,P023,192.97,C,49.52,523.0,,73.32,162.0,C,35.04,131.0,A,55.99,640.0,B,,882.0,B,57.88,896.0,C,10.27,101.0,C,,811.0,,,992.0,,,713.0,C,64.46,526.0,B,,741.0,C,,,A,,67.0,,,335.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0294,search,2023-06-06 12:40,P015,2990.99,C,,304.0,,53.63,175.0,A,,,C,70.82,603.0,B,,112.0,B,68.02,566.0,C,48.13,878.0,,22.4,405.0,,74.23,55.0,A,71.4,700.0,C,,,B,83.45,577.0,B,21.81,,C,2.33,574.0,A,79.52,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0087,login,2023-06-06 18:18,P018,852.97,,,630.0,A,56.99,470.0,C,32.98,,A,45.75,,C,,,C,26.27,0.0,A,89.66,,B,63.51,712.0,A,56.85,918.0,,57.33,332.0,A,,635.0,,32.59,22.0,B,,741.0,A,82.51,17.0,A,2.86,629.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0269,wishlist_add,2023-06-02 21:08,P007,,B,25.6,56.0,B,62.93,986.0,A,82.64,634.0,A,46.96,,C,14.24,917.0,A,,,,8.79,253.0,B,,581.0,B,,,B,97.33,,C,,,A,53.82,,A,30.95,139.0,C,10.27,959.0,A,82.45,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0252,add_to_cart,2023-06-04 15:37,P022,,,39.5,,C,20.99,847.0,A,39.09,303.0,,68.87,541.0,C,,294.0,C,87.52,385.0,C,32.67,,C,9.13,653.0,B,56.03,861.0,A,,,A,73.85,435.0,C,49.74,,A,,824.0,C,41.43,273.0,B,61.71,473.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0091,login,2023-06-03 22:12,P008,,C,50.94,592.0,C,34.04,,,34.19,36.0,C,30.76,186.0,C,73.44,578.0,C,67.91,378.0,C,,370.0,,42.62,689.0,,,,C,80.41,22.0,A,68.49,576.0,,56.58,,C,16.69,307.0,C,83.79,704.0,C,,671.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0244,checkout,2023-06-04 07:07,P029,705.22,,,835.0,B,47.85,934.0,C,59.32,,,54.01,393.0,,,384.0,B,,600.0,C,,961.0,C,92.05,,B,20.12,141.0,,82.87,255.0,,,287.0,,,564.0,A,,122.0,,76.11,909.0,A,54.74,192.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0053,profile_update,2023-06-03 00:30,P016,,C,44.88,107.0,A,,,,,49.0,C,34.06,,A,41.55,92.0,A,67.22,656.0,B,,15.0,,23.66,201.0,C,71.54,451.0,C,1.05,,C,,,A,56.91,,B,27.74,,A,33.11,629.0,B,96.17,27.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0154,search,2023-06-04 03:00,P002,,C,,322.0,,75.83,70.0,B,36.82,,,28.07,,C,,6.0,A,55.24,690.0,C,5.47,525.0,,,535.0,A,,,B,22.89,244.0,,,437.0,,32.16,,A,,906.0,B,14.27,837.0,A,45.67,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0298,logout,2023-06-03 21:11,P023,,,51.6,72.0,A,28.86,,C,93.07,,,67.74,,C,,546.0,A,14.53,,C,,38.0,,,615.0,C,20.73,167.0,A,,104.0,C,,125.0,A,,580.0,B,,,,,,C,68.38,799.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0339,profile_update,2023-06-01 21:10,P023,,,0.46,190.0,,42.06,,,93.71,439.0,B,87.7,487.0,B,,713.0,A,21.01,898.0,C,36.67,,C,30.97,704.0,,,59.0,,,892.0,A,90.41,41.0,,1.45,,,84.64,,A,,,,,857.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0335,add_to_cart,2023-06-04 16:48,P017,1770.04,C,97.25,399.0,C,61.15,233.0,C,34.94,,C,55.47,,,18.44,78.0,B,,745.0,A,,,A,86.57,,A,21.98,,C,32.63,884.0,A,71.82,783.0,C,7.78,,A,26.39,,A,60.03,,C,,369.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0274,profile_update,2023-06-01 11:37,P029,1522.36,A,60.8,668.0,,98.99,610.0,B,,,C,60.06,229.0,C,7.5,289.0,A,18.49,,,21.71,698.0,A,34.13,498.0,A,51.32,171.0,C,26.75,,C,30.81,465.0,C,,483.0,,,351.0,B,71.29,176.0,A,35.44,904.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0105,login,2023-06-03 04:34,P017,,,,711.0,A,68.28,690.0,,12.89,849.0,A,,,B,90.25,,A,,,,19.58,267.0,B,41.5,159.0,,66.08,121.0,,,,A,71.87,,C,97.18,939.0,B,96.44,442.0,B,31.97,295.0,B,96.82,239.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0207,search,2023-06-06 15:26,P030,1453.52,C,44.55,993.0,B,38.06,127.0,A,9.0,,C,48.57,,B,88.92,50.0,B,79.12,83.0,B,0.17,216.0,B,49.19,439.0,A,48.48,726.0,B,,210.0,C,27.47,412.0,B,49.42,12.0,C,87.88,439.0,A,,628.0,B,27.26,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0151,checkout,2023-06-03 00:48,P007,,B,18.69,494.0,B,,179.0,C,36.74,937.0,C,39.22,891.0,A,30.5,,A,,,A,0.25,,A,95.53,640.0,B,,877.0,C,80.26,697.0,B,39.11,887.0,,,802.0,C,19.6,160.0,C,,,C,8.36,700.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0051,logout,2023-06-06 01:14,P028,,B,,989.0,C,79.06,500.0,C,42.11,588.0,C,53.27,431.0,B,33.66,994.0,A,,,B,98.89,685.0,A,24.48,788.0,,,,C,98.95,395.0,,55.18,196.0,,65.22,264.0,C,66.03,438.0,B,,722.0,A,47.35,669.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0331,add_to_cart,2023-06-02 14:27,P006,,,62.74,564.0,C,34.43,891.0,B,43.44,,C,98.24,,,31.44,,B,55.11,608.0,B,71.57,20.0,B,,213.0,B,,,C,72.82,338.0,B,,502.0,B,94.45,66.0,C,76.14,283.0,B,18.02,717.0,B,13.68,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0084,add_to_cart,2023-06-02 17:59,P028,792.66,,,958.0,B,0.4,153.0,,,,,82.9,,,75.54,73.0,,88.35,986.0,C,,,,,,B,,,,2.55,246.0,,3.88,,B,47.56,,,2.42,482.0,,,183.0,,,370.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0094,wishlist_add,2023-06-05 22:52,P010,1692.82,C,87.53,134.0,B,,880.0,C,17.4,,B,,483.0,A,48.26,719.0,B,77.91,900.0,C,44.57,,A,62.54,,A,77.94,171.0,A,92.54,,C,43.11,656.0,B,78.4,,,64.22,,,67.21,902.0,A,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0249,search,2023-06-05 21:29,P020,,,83.81,690.0,B,,887.0,B,30.74,166.0,B,53.76,,C,78.41,,C,1.05,890.0,A,13.7,415.0,B,41.36,833.0,B,53.8,668.0,,8.84,485.0,,35.3,,B,94.84,316.0,C,97.78,,,,653.0,C,,537.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0109,search,2023-06-05 00:09,P025,2267.92,A,78.66,53.0,C,32.85,161.0,B,,810.0,,46.01,,C,8.17,220.0,A,54.43,,,93.51,419.0,C,51.76,797.0,B,17.05,498.0,A,80.25,986.0,A,82.61,,A,6.76,102.0,,3.93,62.0,,42.77,327.0,C,35.01,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0059,search,2023-06-04 19:20,P017,1858.29,,50.26,,B,,62.0,,10.84,889.0,,43.94,141.0,C,,187.0,C,16.82,45.0,C,37.83,,B,,381.0,B,,,C,40.44,,C,,831.0,C,36.39,,A,,,C,,468.0,B,27.01,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0208,wishlist_add,2023-06-06 04:14,P015,661.75,A,,,B,,754.0,A,58.51,,A,,806.0,A,31.7,187.0,B,63.89,804.0,B,,836.0,C,,443.0,,24.34,1.0,,,,B,78.05,663.0,A,11.9,90.0,C,38.62,,A,66.16,200.0,C,27.83,641.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0290,logout,2023-06-01 23:53,P016,1383.57,C,6.91,865.0,B,,937.0,B,34.31,619.0,,37.84,,,57.38,151.0,,49.06,675.0,C,,700.0,C,79.88,,,,423.0,,,,C,91.95,24.0,C,69.52,142.0,,77.46,283.0,C,,,B,26.29,243.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0228,wishlist_add,2023-06-02 00:20,P003,,,66.88,877.0,B,74.76,766.0,C,10.82,160.0,B,,447.0,C,,960.0,C,,186.0,A,0.28,271.0,B,0.41,,A,28.76,56.0,B,40.2,854.0,A,46.45,,C,91.74,,B,,78.0,B,65.42,,B,,41.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0208,add_to_cart,2023-06-04 16:19,P017,562.54,C,95.22,633.0,,96.62,,B,2.49,145.0,,65.05,,C,88.4,523.0,C,99.39,,B,75.0,400.0,A,86.05,484.0,A,0.12,917.0,B,99.22,,B,27.83,,B,11.78,409.0,C,,702.0,B,81.35,692.0,,98.68,964.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0213,wishlist_add,2023-06-03 21:10,P004,,A,10.98,762.0,A,10.35,94.0,C,79.53,,A,41.36,667.0,,48.21,958.0,A,65.57,895.0,A,79.09,693.0,,92.15,,A,73.89,173.0,B,,807.0,B,,300.0,,59.65,,C,78.34,,,,,B,,540.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0307,page_view,2023-06-03 13:54,P002,801.42,C,,389.0,A,,530.0,A,,571.0,C,58.2,,C,,888.0,C,38.96,96.0,,,143.0,B,75.99,345.0,C,,392.0,B,8.8,,,2.93,,,,35.0,C,14.15,30.0,C,48.09,863.0,,87.56,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0235,add_to_cart,2023-06-03 03:39,P008,1759.89,A,,226.0,C,49.82,611.0,C,,,,,,C,15.04,665.0,C,,755.0,C,36.64,,C,76.29,,C,75.16,,,,566.0,,21.02,554.0,,54.58,482.0,C,,553.0,A,29.42,,C,,428.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0318,logout,2023-06-03 10:23,P001,2942.2,A,32.94,,,,455.0,B,36.86,,B,90.63,968.0,C,,502.0,B,44.57,282.0,B,,,C,,983.0,B,,,C,59.94,408.0,B,86.53,175.0,B,21.61,23.0,,,781.0,B,22.07,38.0,C,,615.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0113,wishlist_add,2023-06-06 03:51,P010,,C,27.07,,,11.02,,C,,784.0,A,35.27,55.0,C,84.92,,C,68.87,355.0,A,34.49,391.0,B,,89.0,A,,436.0,B,87.51,393.0,A,47.37,,,,353.0,,67.46,,B,3.17,,B,97.47,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0209,profile_update,2023-06-05 12:01,P028,,B,46.61,836.0,A,,,,49.0,509.0,B,,,,37.4,859.0,A,,943.0,C,64.46,396.0,C,59.03,,,11.39,,A,80.25,557.0,C,,228.0,C,98.12,646.0,B,56.1,903.0,A,31.75,,,,711.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0137,add_to_cart,2023-06-03 00:53,P002,,,39.76,,C,4.32,,B,25.84,54.0,B,82.71,499.0,C,50.23,206.0,C,,837.0,,,446.0,B,84.22,398.0,C,,,C,42.24,79.0,A,,321.0,B,79.56,514.0,A,47.03,,B,48.42,925.0,B,54.34,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0205,login,2023-06-05 08:30,P005,,B,,415.0,B,2.31,,C,,,B,,646.0,,25.96,,B,38.81,,C,41.2,742.0,A,34.66,,C,,923.0,A,,984.0,C,,79.0,B,81.54,477.0,B,71.95,793.0,A,72.06,751.0,C,,,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
U0019,login,2023-06-03 08:35,P023,1542.82,A,14.63,229.0,,97.95,,B,44.0,817.0,B,88.0,,C,73.57,218.0,C,1.23,,A,42.48,99.0,B,85.32,144.0,B,3.23,243.0,C,39.48,,,8.52,496.0,C,,342.0,C,94.28,549.0,A,7.72,82.0,B,53.75,570.0,UNKNOWN,0.0,0.0,UNKNOWN,UNKNOWN
